MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8816,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Above_Average,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Rec,6,Unf,0,470,1121,GasA,Typical,Y,SBrkr,1121,0,1121,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,480,Typical,Paved,0,80,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2009,WD ,Normal,139000,-93.675401,42.033633
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,7800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Good,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89,Typical,PConc,Typical,No,ALQ,1,Unf,0,414,864,GasA,Excellent,Y,SBrkr,899,0,899,0,0,1,0,3,1,5,Typ,0,Attchd,Fin,1,288,Typical,Paved,64,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2009,WD ,Normal,130000,-93.677991,42.029863
Split_Foyer,Residential_Low_Density,0,8014,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,OneFam,SFoyer,Average,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,0,456,GasA,Typical,Y,SBrkr,1034,0,1034,0,1,1,0,3,1,5,Typ,1,Basment,Fin,2,504,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,149900,-93.672651,42.031342
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,25095,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Sev,Clear_Creek,Norm,Norm,OneFam,One_Story,Very_Good,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,113,1437,GasA,Excellent,Y,SBrkr,1473,0,1473,2,0,1,0,1,1,5,Typ,2,Attchd,Unf,1,452,Typical,Paved,0,48,0,0,60,0,No_Pool,No_Fence,None,0,6,2009,WD ,Partial,143000,-93.66798,42.026548
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,13680,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1955,1955,Hip,CompShg,BrkFace,Wd Sdng,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Excellent,Y,FuseA,1733,0,1733,0,0,2,0,4,1,8,Min2,1,Attchd,Unf,2,452,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,139600,-93.665996,42.027656
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,15635,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1383,0,1383,0,0,1,0,2,1,6,Mod,0,Attchd,Unf,2,498,Typical,Paved,0,0,90,0,110,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,122000,-93.665994,42.027506
Two_Story_1946_and_Newer,Residential_Low_Density,50,9350,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Good,1946,1950,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,405,747,GasA,Excellent,Y,SBrkr,892,747,1639,0,0,1,1,3,1,6,Typ,1,Detchd,Unf,1,240,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,154400,-93.66527099999999,42.026133
One_Story_1945_and_Older,Residential_Low_Density,50,9340,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,328,672,GasA,Typical,Y,SBrkr,672,0,672,1,0,1,0,2,1,4,Typ,0,Attchd,Unf,1,234,Typical,Dirt_Gravel,0,113,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,113000,-93.66526999999999,42.025996
Split_or_Multilevel,Residential_Low_Density,74,10778,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Feedr,Norm,OneFam,SLvl,Above_Average,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,GLQ,3,ALQ,286,308,1054,GasA,Good,Y,SBrkr,1061,0,1061,1,0,1,1,1,1,4,Typ,0,Attchd,Unf,2,462,Typical,Paved,114,36,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,162000,-93.684708,42.034183
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,79,12327,Pave,No_Alley_Access,Slightly_Irregular,Low,AllPub,Inside,Mod,Sawyer_West,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,55,1496,GasA,Excellent,Y,SBrkr,1496,636,2132,1,0,1,1,1,1,5,Min2,1,BuiltIn,Fin,2,612,Typical,Paved,349,40,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,316600,-93.685986,42.0318449
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,14684,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Good,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234,Typical,CBlock,Typical,Mn,ALQ,1,BLQ,177,1496,2158,GasA,Good,Y,SBrkr,2196,0,2196,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,3,701,Typical,Paved,84,70,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,271900,-93.68341,42.03254
Duplex_All_Styles_and_Ages,Residential_Low_Density,64,7018,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Sawyer_West,Feedr,Norm,Duplex,SFoyer,Average,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,275,Typical,CBlock,Typical,Av,GLQ,3,Unf,0,0,1086,GasA,Typical,Y,SBrkr,1224,0,1224,2,0,0,2,2,2,6,Typ,2,Detchd,Unf,2,528,Typical,Paved,120,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Alloca,153337,-93.6791403,42.031834
Duplex_All_Styles_and_Ages,Residential_Low_Density,64,7007,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,Duplex,One_Story,Average,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,1513,0,1513,0,0,2,0,4,2,8,Typ,0,Attchd,Unf,2,400,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Alloca,113722,-93.679781,42.03057
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,84,10933,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,534,1555,GasA,Excellent,Y,SBrkr,1680,0,1680,1,0,1,1,1,1,8,Typ,1,Attchd,Fin,3,1138,Typical,Paved,185,24,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,New,Partial,323262,-93.687067,42.026626
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,10637,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,417,1705,GasA,Excellent,Y,SBrkr,1718,0,1718,1,0,2,0,3,1,7,Typ,1,Attchd,RFn,3,826,Typical,Paved,208,44,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,297000,-93.688859,42.026482
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,6762,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,380,1282,GasA,Excellent,Y,SBrkr,1290,0,1290,1,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,662,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,200000,-93.691433,42.024613
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,7314,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82,Typical,PConc,Typical,Av,GLQ,3,Unf,0,508,1232,GasA,Excellent,Y,SBrkr,1232,0,1232,1,0,2,0,2,1,6,Typ,0,Attchd,RFn,2,632,Typical,Paved,132,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,194500,-93.690111,42.024327
Split_or_Multilevel,Residential_Low_Density,0,12800,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Sawyer_West,Norm,Norm,OneFam,SLvl,Average,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,0,1518,GasA,Good,Y,SBrkr,1644,0,1644,1,1,2,0,2,1,5,Typ,1,Attchd,Fin,2,569,Typical,Paved,80,0,0,0,396,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,275000,-93.685125,42.029772
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,14753,Pave,No_Alley_Access,Moderately_Irregular,Low,AllPub,Inside,Gtl,College_Creek,PosN,Norm,OneFam,One_Story,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,513,1463,GasA,Excellent,Y,SBrkr,1463,0,1463,1,0,2,0,3,1,5,Typ,0,Attchd,Fin,2,539,Typical,Paved,0,81,0,0,0,0,No_Pool,Good_Privacy,None,0,12,2009,WD ,Normal,207000,-93.691355,42.019784
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,112,10859,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1097,1097,GasA,Excellent,Y,SBrkr,1097,0,1097,0,0,1,1,3,1,6,Typ,0,Attchd,Unf,2,672,Typical,Paved,392,64,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,145000,-93.691585,42.018996
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,Av,Rec,6,Unf,0,117,894,GasA,Typical,Y,SBrkr,894,0,894,0,0,1,0,2,1,6,Typ,0,Detchd,RFn,2,600,Typical,Paved,215,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2009,WD ,Normal,123000,-93.683159,42.020991
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,209,Typical,PConc,Typical,Av,GLQ,3,Unf,0,306,1417,GasA,Excellent,Y,SBrkr,1417,0,1417,1,0,2,0,3,1,7,Typ,1,Attchd,Unf,2,511,Typical,Paved,60,0,0,0,117,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,210000,-93.681343,42.018006
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Typical,PConc,Typical,Av,GLQ,3,Unf,0,163,848,GasA,Excellent,Y,SBrkr,848,0,848,1,0,1,0,1,1,4,Typ,0,Attchd,Fin,2,420,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,144000,-93.681297,42.016274
Two_Story_1946_and_Newer,Residential_Low_Density,64,8633,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,545,738,GasA,Excellent,Y,SBrkr,738,738,1476,1,0,2,1,3,1,7,Typ,0,Attchd,Fin,2,540,Typical,Paved,100,35,0,0,0,0,No_Pool,No_Fence,None,0,2,2009,WD ,Normal,173500,-93.684536,42.013512
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9937,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Good,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0,Good,PConc,Typical,No,BLQ,2,Unf,0,849,1486,GasA,Excellent,Y,SBrkr,1486,0,1486,1,0,1,0,3,1,7,Typ,0,Detchd,Fin,2,480,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2009,WD ,Normal,167000,-93.677407,42.021246
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35,3675,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Typical,Wood,Typical,Gd,GLQ,3,Unf,0,0,547,GasA,Good,Y,SBrkr,1072,0,1072,1,0,1,0,2,1,5,Typ,0,Basment,Fin,2,525,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,145500,-93.669952,42.01896
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,11767,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,1956,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,259,Typical,CBlock,Typical,No,Rec,6,Unf,0,604,1150,GasA,Excellent,Y,SBrkr,1560,0,1560,0,0,1,0,2,1,7,Min1,1,Attchd,Unf,1,313,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,103500,-93.66433599999999,42.019381
One_and_Half_Story_Finished_All_Ages,Residential_High_Density,70,6300,Pave,Paved,Regular,Lvl,AllPub,Corner,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1938,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,88,Typical,PConc,Fair,No,LwQ,4,Unf,0,0,832,GasA,Typical,Y,SBrkr,832,436,1268,0,0,1,1,3,1,7,Typ,2,Basment,Unf,1,250,Typical,Paved,0,0,55,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Abnorml,160000,-93.651825,42.020123
Two_Story_1945_and_Older,Residential_Low_Density,43,5707,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Feedr,Norm,OneFam,Two_Story,Above_Average,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,583,583,GasA,Good,Y,FuseF,647,595,1242,0,0,1,1,3,1,6,Typ,1,Detchd,Unf,1,180,Typical,Paved,329,96,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,105000,-93.646555,42.019094
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,65,7804,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Fair,1928,1950,Gable,CompShg,WdShing,Plywood,None,0,Typical,BrkTil,Typical,No,BLQ,2,Unf,0,500,1122,GasA,Typical,Y,SBrkr,1328,653,1981,1,0,2,0,4,1,7,Min2,2,Detchd,Unf,2,576,Typical,Paved,431,44,0,0,0,0,No_Pool,Minimum_Privacy,None,0,12,2009,WD ,Normal,135000,-93.648414,42.018931
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,57,7558,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1928,1950,Gable,CompShg,BrkFace,Stone,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,896,896,GasA,Good,Y,SBrkr,1172,741,1913,0,0,1,1,3,1,9,Typ,1,Detchd,Unf,2,342,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,WD ,Normal,177000,-93.646881,42.016943
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,52,6292,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,South_and_West_of_Iowa_State_University,Norm,Norm,OneFam,One_and_Half_Fin,Good,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,861,861,GasA,Good,Y,SBrkr,877,600,1477,0,1,2,0,3,1,6,Typ,1,Detchd,Unf,1,216,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,145000,-93.648419,42.016835
Duplex_All_Styles_and_Ages,Residential_Low_Density,0,8145,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Crawford,Norm,Norm,Duplex,Two_and_Half_Unf,Above_Average,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,LwQ,4,Unf,0,674,920,GasA,Excellent,Y,SBrkr,1240,1240,2480,0,0,2,1,5,2,13,Typ,2,Detchd,Unf,2,400,Typical,Paved,0,0,57,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,205000,-93.6439975,42.0158534
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1733,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,Two_Story,Above_Average,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,516,516,GasA,Typical,Y,SBrkr,516,516,1032,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,452,Typical,Paved,279,0,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2009,WD ,Normal,115000,-93.645743,42.009489
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17597,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Excellent,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0,Good,CBlock,Typical,No,GLQ,3,ALQ,419,581,1803,GasA,Typical,Y,SBrkr,2365,0,2365,1,0,2,0,3,1,7,Min1,2,Attchd,Fin,2,551,Typical,Paved,200,144,0,0,0,0,No_Pool,Good_Privacy,None,0,7,2009,WD ,Normal,315000,-93.643539,42.01141
Two_Story_1945_and_Older,Residential_Medium_Density,60,6402,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Average,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,PConc,Typical,Mn,Unf,7,Unf,0,596,596,GasA,Typical,N,SBrkr,596,596,1192,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,189,Fair,Dirt_Gravel,0,0,137,0,0,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,78000,-93.625299,42.021596
One_and_Half_Story_Finished_All_Ages,C_all,105,8470,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Feedr,Feedr,OneFam,One_and_Half_Fin,Poor,1915,1982,Hip,CompShg,Plywood,Plywood,None,0,Fair,CBlock,Fair,No,Unf,7,Unf,0,1013,1013,GasA,Typical,N,SBrkr,1013,0,1526,0,0,1,0,2,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,156,0,0,0,No_Pool,Minimum_Privacy,None,0,10,2009,ConLD,Abnorml,85000,-93.616895,42.020184
Split_Foyer,Residential_Low_Density,75,9750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,135,902,GasA,Excellent,Y,SBrkr,926,0,926,1,0,1,0,2,1,5,Typ,1,Attchd,Unf,1,351,Typical,Paved,319,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2009,WD ,Normal,156450,-93.604716,41.997067
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,11070,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,BLQ,2,Unf,0,1527,1582,GasA,Typical,Y,SBrkr,1595,0,1595,1,0,2,0,2,1,5,Typ,0,Detchd,Unf,2,672,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,COD,Abnorml,152000,-93.602424,41.996066
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14375,Pave,No_Alley_Access,Slightly_Irregular,Lvl,NoSeWa,CulDSac,Gtl,Timberland,Norm,Norm,OneFam,SLvl,Above_Average,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541,Typical,CBlock,Typical,No,GLQ,3,Rec,354,354,819,GasA,Good,Y,FuseA,1344,0,1344,0,1,1,0,3,1,7,Typ,1,Basment,RFn,2,525,Typical,Paved,0,118,0,0,233,0,No_Pool,No_Fence,None,0,1,2009,COD,Abnorml,137500,-93.64978,42.001246
Two_Story_1946_and_Newer,Residential_Low_Density,83,13159,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,846,846,GasA,Good,Y,SBrkr,846,846,1692,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,650,Typical,Paved,208,114,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,New,Partial,224500,-93.651832,41.995058
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,62,9858,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,354,864,GasA,Typical,Y,SBrkr,874,0,874,1,0,1,0,3,1,5,Typ,0,Attchd,RFn,1,288,Typical,Paved,33,0,0,0,0,0,No_Pool,Good_Wood,Shed,600,11,2009,WD ,Normal,130000,-93.604218,41.992919
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1533,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Above_Average,1970,2008,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,546,546,GasA,Typical,Y,SBrkr,798,546,1344,0,0,1,1,3,1,6,Typ,1,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,97000,-93.601975,41.992539
Split_Foyer,Residential_Low_Density,0,9101,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104,Good,PConc,Typical,Av,GLQ,3,Unf,0,0,1097,GasA,Excellent,Y,SBrkr,1110,0,1110,1,0,1,0,1,1,4,Typ,1,Attchd,Fin,2,602,Typical,Paved,303,30,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,165500,-93.604928,41.988776
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9819,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Mod,Mitchell,Norm,Norm,OneFam,One_Story,Average,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0,Typical,PConc,Typical,Gd,ALQ,1,Unf,0,0,1567,GasA,Typical,Y,SBrkr,1567,0,1567,1,0,2,0,2,1,5,Typ,2,Attchd,RFn,2,714,Typical,Paved,264,32,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,196000,-93.59986599999999,41.991493
Two_Story_1946_and_Newer,Residential_Low_Density,85,11075,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,Two_Story,Average,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,Mn,ALQ,1,LwQ,276,176,952,GasA,Typical,Y,SBrkr,1092,1020,2112,0,0,2,1,4,1,9,Typ,2,Attchd,Unf,2,576,Typical,Paved,280,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,206900,-93.617424,42.049587
